id,route_name,start_id,finish_id,bus_stops
105,16,8250DB005171,8240DB001630,"['8250DB005171', '8250DB002976', '8250DB002977', '8250DB002978', '8250DB002979', '8230DB002980', '8230DB002981', '8230DB002991', '8230DB002992', '8230DB001325', '8230DB001326', '8230DB001327', '8230DB001328', '8230DB001329', '8230DB001330', '8230DB001331', '8230DB001332', '8230DB001333', '8230DB001334', '8220DB007293', '8220DB001335', '8220DB001336', '8220DB001337', '8220DB001338', '8220DB001339', '8220DB001340', '8220DB001341', '8220DB001342', '8220DB001343', '8220DB001344', '8220DB001345', '8220DB001347', '8220DB001348', '8220DB001349', '8220DB001350', '8220DB001352', '8220DB001353', '8220DB001355', '8220DB001357', '8220DB001359', '8220DB000320', '8220DB000278', '8220DB000008', '8220DB000012', '8220DB000014', '8220DB000015', '8220DB000017', '8220DB000018', '8220DB000019', '8220DB000021', '8220DB007602', '8220DB000085', '8220DB000203', '8220DB000204', '8220DB000205', '8220DB000215', '8220DB000216', '8220DB000217', '8220DB000218', '8240DB000219', '8220DB000220', '8240DB001622', '8240DB001623', '8240DB001624', '8240DB001625', '8240DB001626', '8240DB001627', '8240DB001628', '8240DB001629', '8240DB001630']"
106,16D,8240DB007347,8250DB005052,"['8240DB007347', '8240DB003669', '8240DB007349', '8240DB001631', '8240DB001632', '8240DB005053', '8240DB001633', '8240DB001634', '8240DB001635', '8240DB001636', '8240DB001637', '8240DB001638', '8240DB001639', '8240DB001640', '8240DB000231', '8220DB001641', '8220DB001642', '8220DB000213', '8220DB000214', '8220DB004432', '8220DB000119', '8220DB000044', '8220DB007603', '8220DB000045', '8220DB000046', '8220DB000047', '8220DB000048', '8220DB000049', '8220DB000051', '8220DB000052', '8220DB000262', '8220DB000270', '8220DB000336', '8220DB001279', '8220DB001282', '8220DB004456', '8220DB001284', '8220DB001285', '8220DB001287', '8220DB001288', '8220DB001289', '8220DB001290', '8220DB001291', '8220DB001292', '8220DB001293', '8220DB001294', '8220DB001295', '8220DB001296', '8220DB001297', '8220DB001298', '8220DB001299', '8220DB001300', '8230DB001301', '8230DB001302', '8230DB001303', '8230DB001304', '8230DB001305', '8230DB001320', '8230DB001321', '8230DB001322', '8230DB001323', '8230DB001324', '8230DB007068', '8230DB002966', '8230DB002967', '8230DB002968', '8250DB002969', '8250DB002970', '8250DB002971', '8250DB005051', '8250DB005052']"
107,26,8220DB007391,8230DB004798,"['8220DB007391', '8220DB000493', '8220DB000494', '8220DB000495', '8220DB000400', '8220DB000346', '8220DB000317', '8220DB000312', '8220DB001444', '8220DB001445', '8220DB007078', '8220DB001449', '8220DB001450', '8220DB001451', '8220DB002191', '8220DB002192', '8220DB002193', '8220DB002194', '8220DB002195', '8220DB002196', '8220DB002197', '8220DB002198', '8220DB002200', '8230DB002201', '8230DB007239', '8230DB004401', '8230DB002202', '8230DB002203', '8230DB002204', '8230DB004888', '8230DB004798']"
108,26,8230DB004795,8220DB002810,"['8230DB004795', '8230DB002686', '8230DB007510', '8230DB002207', '8230DB002208', '8230DB002210', '8230DB002211', '8230DB002241', '8230DB002242', '8220DB002243', '8220DB002244', '8220DB002245', '8220DB002246', '8220DB002247', '8220DB002248', '8220DB002249', '8220DB002250', '8220DB002251', '8220DB001472', '8220DB004408', '8220DB001473', '8220DB001474', '8220DB001476', '8220DB007453', '8220DB001478', '8220DB001479', '8220DB000315', '8220DB000406', '8220DB002810']"
109,27,8220DB004595,8230DB004642,"['8220DB004595', '8220DB004596', '8220DB004563', '8220DB001218', '8220DB001258', '8220DB001259', '8220DB001260', '8220DB006130', '8220DB001262', '8220DB004692', '8220DB001245', '8220DB004693', '8220DB001254', '8220DB001255', '8220DB001256', '8220DB004694', '8220DB001249', '8220DB001247', '8220DB001248', '8220DB001273', '8220DB001274', '8220DB001275', '8220DB001276', '8220DB001277', '8220DB001219', '8220DB001220', '8220DB001221', '8220DB000664', '8220DB000665', '8220DB000666', '8220DB000667', '8220DB000668', '8220DB000614', '8220DB000615', '8220DB000616', '8220DB000617', '8220DB000618', '8220DB000619', '8220DB000675', '8220DB001500', '8220DB000302', '8220DB004495', '8220DB004522', '8220DB001934', '8220DB002310', '8220DB002311', '8220DB002312', '8220DB002313', '8220DB002314', '8220DB002315', '8220DB002094', '8220DB001406', '8220DB001407', '8220DB001409', '8220DB002095', '8220DB002096', '8220DB002097', '8220DB002099', '8220DB002101', '8220DB002102', '8220DB002103', '8220DB002332', '8220DB002333', '8230DB002334', '8230DB004662', '8230DB002335', '8230DB002336', '8230DB002337', '8230DB002339', '8230DB002340', '8230DB002601', '8230DB004446', '8230DB002603', '8230DB002557', '8230DB004436', '8230DB005008', '8230DB004640', '8230DB004347', '8230DB002349', '8230DB002351', '8230DB002621', '8230DB002622', '8230DB002623', '8230DB002624', '8230DB004441', '8230DB002626', '8230DB002669', '8230DB004641', '8230DB004642']"
110,27,8230DB002353,8220DB004593,"['8230DB002353', '8230DB004643', '8230DB004644', '8230DB004645', '8230DB004440', '8230DB002628', '8230DB002629', '8230DB006095', '8230DB007062', '8230DB006075', '8230DB002631', '8230DB002359', '8230DB002360', '8230DB004348', '8230DB004646', '8230DB004647', '8230DB002346', '8230DB004435', '8230DB002632', '8230DB002633', '8230DB002369', '8230DB002370', '8230DB002371', '8230DB002372', '8230DB002373', '8230DB002377', '8220DB002378', '8220DB002183', '8220DB002184', '8220DB002185', '8220DB007043', '8220DB001424', '8220DB002186', '8220DB002187', '8220DB002188', '8220DB002189', '8220DB001436', '8220DB003952', '8220DB002190', '8220DB004434', '8220DB002379', '8220DB002380', '8220DB002382', '8220DB005099', '8220DB002383', '8220DB002002', '8220DB001358', '8220DB000298', '8220DB000496', '8220DB000497', '8220DB000515', '8220DB000516', '8220DB004384', '8220DB000519', '8220DB000521', '8220DB000522', '8220DB000523', '8220DB000669', '8220DB000670', '8220DB000671', '8220DB000672', '8220DB004382', '8220DB001196', '8220DB001197', '8220DB001198', '8220DB001199', '8220DB001200', '8220DB004385', '8220DB001201', '8220DB004695', '8220DB001243', '8220DB004696', '8220DB004697', '8220DB001250', '8220DB004698', '8220DB004383', '8220DB004699', '8220DB004388', '8220DB004700', '8220DB001266', '8220DB001267', '8220DB001268', '8220DB001269', '8220DB001265', '8220DB006115', '8220DB004593']"
111,27A,8220DB000956,8220DB000675,"['8220DB000956', '8240DB000957', '8220DB000958', '8220DB000959', '8220DB000960', '8220DB000961', '8220DB000962', '8220DB000635', '8220DB000636', '8220DB000637', '8220DB000638', '8220DB000639', '8220DB000640', '8220DB000641', '8220DB000642', '8220DB000643', '8220DB000644', '8220DB000645', '8220DB001796', '8220DB001797', '8220DB001798', '8220DB001799', '8220DB001800', '8220DB001801', '8220DB001277', '8220DB001219', '8220DB001220', '8220DB001221', '8220DB000664', '8220DB000665', '8220DB000666', '8220DB000667', '8220DB000668', '8220DB000614', '8220DB000615', '8220DB000616', '8220DB000617', '8220DB000618', '8220DB000619', '8220DB000675']"
112,27A,8220DB001791,8220DB007569,"['8220DB001791', '8220DB001792', '8220DB001793', '8220DB000962', '8220DB000635', '8220DB000636', '8220DB000637', '8220DB000638', '8220DB000639', '8220DB000640', '8220DB000641', '8220DB000642', '8220DB000643', '8220DB000644', '8220DB000645', '8220DB001796', '8220DB001797', '8220DB001798', '8220DB001799', '8220DB001800', '8220DB001801', '8220DB001277', '8220DB001219', '8220DB001220', '8220DB001221', '8220DB000664', '8220DB000665', '8220DB000666', '8220DB000667', '8220DB000668', '8220DB000614', '8220DB000615', '8220DB000616', '8220DB000617', '8220DB000618', '8220DB000619', '8220DB000675', '8220DB000620', '8220DB007569']"
113,27B,8240DB000324,8220DB007569,"['8240DB000324', '8240DB001634', '8240DB001635', '8240DB001636', '8240DB001637', '8240DB001638', '8240DB000992', '8220DB007044', '8220DB000993', '8220DB005060', '8220DB005061', '8220DB001231', '8220DB001232', '8220DB001233', '8220DB001234', '8220DB007358', '8220DB001235', '8220DB001251', '8220DB000253', '8220DB007130', '8220DB001237', '8220DB001238', '8220DB001239', '8220DB000247', '8220DB001240', '8220DB001241', '8220DB001242', '8220DB001277', '8220DB001219', '8220DB001220', '8220DB001221', '8220DB000664', '8220DB000665', '8220DB000666', '8220DB000667', '8220DB000668', '8220DB000614', '8220DB000615', '8220DB000616', '8220DB000617', '8220DB000618', '8220DB000619', '8220DB000675', '8220DB007569']"
114,27B,8240DB000324,8220DB007569,"['8240DB000324', '8240DB001634', '8240DB001635', '8240DB001636', '8240DB001637', '8240DB001638', '8240DB000992', '8220DB007044', '8220DB000993', '8220DB005060', '8220DB005061', '8220DB001231', '8220DB001232', '8220DB001233', '8220DB001234', '8220DB007358', '8220DB001235', '8220DB001251', '8220DB007130', '8220DB001237', '8220DB001238', '8220DB001239', '8220DB000247', '8220DB001240', '8220DB001241', '8220DB001242', '8220DB001277', '8220DB001219', '8220DB001220', '8220DB001221', '8220DB000664', '8220DB000665', '8220DB000666', '8220DB000667', '8220DB000668', '8220DB000614', '8220DB000615', '8220DB000616', '8220DB000617', '8220DB000618', '8220DB000619', '8220DB000675', '8220DB007569']"
115,27X,8220DB004595,8220DB000763,"['8220DB004595', '8220DB004596', '8220DB004563', '8220DB001218', '8220DB001258', '8220DB001259', '8220DB001260', '8220DB006130', '8220DB001262', '8220DB004692', '8220DB001245', '8220DB004693', '8220DB001254', '8220DB001255', '8220DB001256', '8220DB004694', '8220DB001249', '8220DB001247', '8220DB001248', '8220DB001273', '8220DB001274', '8220DB001275', '8220DB001276', '8220DB001277', '8220DB001219', '8220DB001220', '8220DB001221', '8220DB000664', '8220DB000614', '8220DB004415', '8220DB000302', '8220DB004495', '8220DB002809', '8220DB000408', '8220DB000409', '8220DB000411', '8220DB000414', '8220DB000416', '8220DB000417', '8220DB000418', '8220DB000419', '8220DB000420', '8220DB002088', '8220DB002089', '8220DB000763']"
116,27X,8250DB004952,8220DB004593,"['8250DB004952', '8250DB000768', '8220DB002085', '8220DB002086', '8220DB000479', '8220DB000480', '8220DB000481', '8220DB000482', '8220DB000483', '8220DB000485', '8220DB000488', '8220DB000491', '8220DB000493', '8220DB000494', '8220DB000495', '8220DB000496', '8220DB000523', '8220DB004382', '8220DB001196', '8220DB001197', '8220DB001198', '8220DB001199', '8220DB001200', '8220DB004385', '8220DB001201', '8220DB004695', '8220DB001243', '8220DB004696', '8220DB004697', '8220DB001250', '8220DB004698', '8220DB004383', '8220DB004699', '8220DB004388', '8220DB004700', '8220DB001266', '8220DB001267', '8220DB001268', '8220DB001269', '8220DB001265', '8220DB006115', '8220DB004593']"
117,32X,8240DB003640,8220DB000763,"['8240DB003640', '8240DB003574', '8240DB003641', '8240DB003642', '8240DB003643', '8240DB003583', '8240DB003584', '8240DB003585', '8240DB003587', '8240DB003588', '8240DB003589', '8240DB003593', '8240DB003594', '8240DB003595', '8240DB003596', '8240DB003597', '8240DB003598', '8240DB004465', '8240DB000944', '8240DB000945', '8240DB000947', '8240DB000948', '8240DB007725', '8240DB000928', '8240DB000588', '8240DB000590', '8220DB001729', '8220DB001731', '8220DB001738', '8220DB000614', '8220DB000675', '8220DB000621', '8220DB004495', '8220DB002809', '8220DB002810', '8220DB000842', '8220DB000846', '8220DB000848', '8220DB000759', '8220DB000760', '8220DB000761', '8220DB000762', '8220DB000763']"
118,32X,8250DB004952,8240DB005081,"['8250DB004952', '8250DB000768', '8220DB000770', '8220DB000773', '8220DB000774', '8220DB000906', '8220DB000909', '8220DB000790', '8220DB007585', '8220DB007587', '8220DB000496', '8220DB000522', '8220DB001741', '8220DB001747', '8220DB001749', '8240DB000544', '8240DB000546', '8240DB000914', '8240DB000938', '8240DB000940', '8240DB000941', '8240DB000942', '8240DB000943', '8240DB003599', '8240DB003600', '8240DB003601', '8240DB003602', '8240DB003604', '8240DB003616', '8240DB003618', '8240DB003619', '8240DB003620', '8240DB003621', '8240DB003622', '8240DB003623', '8240DB004387', '8240DB003634', '8240DB003635', '8240DB003636', '8240DB000905', '8240DB004331', '8240DB004339', '8240DB007616', '8240DB005081']"
119,33,8240DB006048,8220DB000277,"['8240DB006048', '8240DB007173', '8240DB003811', '8240DB003812', '8240DB003664', '8240DB003813', '8240DB003814', '8240DB003815', '8240DB003816', '8240DB003566', '8240DB003567', '8240DB007292', '8240DB003818', '8240DB003819', '8240DB003820', '8240DB003822', '8240DB003823', '8240DB003824', '8240DB003565', '8240DB003825', '8240DB003826', '8240DB003827', '8240DB003828', '8240DB003829', '8240DB003831', '8240DB003832', '8240DB003833', '8240DB003834', '8240DB003835', '8240DB003836', '8240DB003837', '8240DB003838', '8240DB003840', '8240DB003842', '8240DB003843', '8240DB003844', '8240DB003845', '8240DB003846', '8240DB003848', '8240DB003849', '8240DB003850', '8240DB003851', '8240DB003852', '8240DB003853', '8240DB003854', '8240DB003855', '8240DB003856', '8240DB003857', '8240DB003858', '8240DB003859', '8240DB003860', '8240DB003861', '8240DB003862', '8240DB003863', '8240DB003748', '8240DB006050', '8240DB003749', '8240DB003750', '8240DB003752', '8240DB003751', '8240DB003689', '8240DB003691', '8240DB003692', '8240DB003694', '8240DB003695', '8240DB003696', '8240DB003697', '8240DB003698', '8240DB003699', '8240DB003885', '8240DB001631', '8240DB001632', '8240DB005053', '8240DB001633', '8240DB001634', '8240DB001635', '8240DB001636', '8240DB001637', '8240DB001638', '8240DB001639', '8240DB001640', '8240DB000231', '8220DB001641', '8220DB001642', '8220DB000213', '8220DB000214', '8220DB004432', '8220DB000119', '8220DB000044', '8220DB007603', '8220DB000045', '8220DB000046', '8220DB000047', '8220DB000048', '8220DB000049', '8220DB000051', '8220DB000052', '8220DB000277']"
120,33,8220DB000292,8240DB003809,"['8220DB000292', '8220DB001171', '8220DB001172', '8220DB001173', '8220DB001174', '8220DB001175', '8220DB000015', '8220DB000017', '8220DB000018', '8220DB000019', '8220DB000021', '8220DB007602', '8220DB000085', '8220DB000203', '8220DB000204', '8220DB000205', '8220DB001620', '8220DB000220', '8240DB001622', '8240DB001623', '8240DB001624', '8240DB001625', '8240DB001626', '8240DB001627', '8240DB001628', '8240DB001629', '8240DB001630', '8240DB003670', '8240DB003671', '8240DB003672', '8240DB003674', '8240DB003675', '8240DB003676', '8240DB003677', '8240DB003678', '8240DB003679', '8240DB003711', '8240DB003712', '8240DB003713', '8240DB003714', '8240DB003715', '8240DB005175', '8240DB003755', '8240DB003756', '8240DB003757', '8240DB003758', '8240DB003759', '8240DB003760', '8240DB003761', '8240DB003762', '8240DB003763', '8240DB003764', '8240DB003765', '8240DB003766', '8240DB003767', '8240DB003768', '8240DB003769', '8240DB003771', '8240DB003772', '8240DB003773', '8240DB003774', '8240DB007172', '8240DB003775', '8240DB003777', '8240DB003778', '8240DB007690', '8240DB003781', '8240DB003782', '8240DB003783', '8240DB003784', '8240DB003785', '8240DB003786', '8240DB003787', '8240DB003788', '8240DB003789', '8240DB003790', '8240DB003791', '8240DB003792', '8240DB003793', '8240DB003794', '8240DB003795', '8240DB003797', '8240DB003798', '8240DB003799', '8240DB006076', '8240DB006077', '8240DB003569', '8240DB003571', '8240DB003801', '8240DB003802', '8240DB003805', '8240DB007175', '8240DB003806', '8240DB003807', '8240DB003808', '8240DB003809']"
121,33D,8220DB000407,8240DB003730,"['8220DB000407', '8220DB002498', '8220DB002499', '8220DB002500', '8220DB002501', '8220DB007623', '8240DB007041', '8240DB003719', '8240DB003718', '8240DB007724', '8240DB003720', '8240DB007691', '8240DB003721', '8240DB003722', '8240DB005069', '8240DB003723', '8240DB003724', '8240DB003725', '8240DB003726', '8240DB007039', '8240DB007204', '8240DB003728', '8240DB003729', '8240DB003730']"
122,33D,8240DB003732,8220DB000747,"['8240DB003732', '8240DB003733', '8240DB003734', '8240DB003735', '8240DB007039', '8240DB007204', '8240DB003736', '8240DB003738', '8240DB007170', '8240DB003740', '8240DB003741', '8240DB005165', '8240DB003743', '8240DB003780', '8240DB003744', '8240DB007723', '8240DB003745', '8240DB003746', '8240DB007040', '8220DB006252', '8220DB000302', '8220DB000333', '8220DB000747']"
123,33E,8220DB000292,8240DB003801,"['8220DB000292', '8220DB001171', '8220DB001172', '8220DB001173', '8220DB001174', '8220DB001175', '8220DB000015', '8220DB000017', '8220DB000018', '8220DB000019', '8220DB000021', '8220DB007602', '8220DB000085', '8220DB000203', '8220DB000204', '8220DB000205', '8220DB001620', '8220DB000220', '8240DB001622', '8240DB001623', '8240DB001624', '8240DB001625', '8240DB001626', '8240DB001627', '8240DB001628', '8240DB001629', '8240DB001630', '8240DB003670', '8240DB003671', '8240DB003672', '8240DB003674', '8240DB003675', '8240DB003676', '8240DB003677', '8240DB003678', '8240DB003679', '8240DB003711', '8240DB003712', '8240DB003713', '8240DB003714', '8240DB003719', '8240DB003718', '8240DB007724', '8240DB003720', '8240DB007691', '8240DB003721', '8240DB003722', '8240DB005069', '8240DB003723', '8240DB003724', '8240DB003725', '8240DB003738', '8240DB007170', '8240DB003740', '8240DB003741', '8240DB005165', '8240DB007169', '8240DB003743', '8240DB003780', '8240DB003744', '8240DB007721', '8240DB003755', '8240DB003756', '8240DB003757', '8240DB003758', '8240DB003759', '8240DB003760', '8240DB003761', '8240DB003762', '8240DB003763', '8240DB003764', '8240DB003765', '8240DB003766', '8240DB003767', '8240DB003768', '8240DB003769', '8240DB003771', '8240DB003772', '8240DB003773', '8240DB005176', '8240DB003774', '8240DB007172', '8240DB003775', '8240DB003777', '8240DB003778', '8240DB007690', '8240DB003781', '8240DB003782', '8240DB003783', '8240DB003784', '8240DB003785', '8240DB003786', '8240DB003787', '8240DB003788', '8240DB003789', '8240DB003790', '8240DB003791', '8240DB003792', '8240DB003793', '8240DB003794', '8240DB003795', '8240DB003797', '8240DB003798', '8240DB006076', '8240DB006077', '8240DB003569', '8240DB003571', '8240DB003801']"
124,33X,8220DB000407,8240DB003809,"['8220DB000407', '8220DB002498', '8220DB002499', '8220DB002500', '8220DB002501', '8220DB007623', '8240DB003715', '8240DB005175', '8240DB003755', '8240DB003756', '8240DB003757', '8240DB003758', '8240DB003759', '8240DB003760', '8240DB003761', '8240DB003762', '8240DB003763', '8240DB003764', '8240DB003765', '8240DB003766', '8240DB003767', '8240DB003768', '8240DB003769', '8240DB003771', '8240DB003772', '8240DB003773', '8240DB005176', '8240DB003774', '8240DB007172', '8240DB003775', '8240DB003777', '8240DB003778', '8240DB007690', '8240DB003781', '8240DB003782', '8240DB003783', '8240DB003784', '8240DB003785', '8240DB003786', '8240DB003787', '8240DB003788', '8240DB003789', '8240DB003790', '8240DB003791', '8240DB003792', '8240DB003793', '8240DB003794', '8240DB003795', '8240DB003797', '8240DB003798', '8240DB003799', '8240DB006076', '8240DB006077', '8240DB003569', '8240DB003571', '8240DB003801', '8240DB003802', '8240DB003805', '8240DB007175', '8240DB003806', '8240DB003807', '8240DB003808', '8240DB003809']"
